Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
"1073999.4"	"Cronobacter condimenti 1330"	"Cronobacter condimenti 1330"	1073999	"WGS"	"1330"				"MLST.Cronobacter_spp.98"		" "		"2012-11-15T00:00:00Z"	"23166675"	"PRJEB164"	"SAMEA2272515"	"GCA_000319285.1"		"CAKW00000000"	"-"	"LifeTech"	"WGS"		" "	"MIRA 3 assemble"			155	4480625	55.77	4518	4272		"Food"			"Slovakia"	"Slovakia"						"Human, Homo sapiens"									"Negative"	"peritrichous rods"	"Yes"	"Yes"					" water, soil, and a variety of fresh and processed foods"	"Necrotizing enterocolitis;Meningitis;Septicaemia"	"Cronobacter are food-borne pathogens associated with serious neonatal diseases, including bacteraemia, meningitis and necrotising enterocolitis. The genus is composed of seven species: C. sakazakii, C. malonaticus, C. turicensis, C. dublinensis, C. muytjensii, C. universalis, and C. condimenti. Clinical cases are associated with three species, C. malonaticus, C. turicensis and, in particular, with C. sakazakii multilocus sequence type 4. Thus, it is plausible that virulence determinants have evolved in certain lineages. Methodology/Principal We generated high quality sequence drafts for eleven Cronobacter genomes representing the seven Cronobacter species, including an ST4 strain of C. sakazakii."		99.4	94	99.6	9.4		"Good"	"2014-12-08T22:11:04.781Z"	"2015-03-16T03:17:09.594Z"
"1074000.3"	"Cronobacter universalis NCTC 9529"	"Cronobacter universalis NCTC 9529"	1074000	"WGS"	"NCTC 9529"				"MLST.Cronobacter_spp.54"		" "		"2012-11-15T00:00:00Z"	"23166675"	"PRJEB163"	"SAMEA2271931"	"GCA_000319325.1"		"CAKX00000000"	"-"	"LifeTech"	"WGS"		"500¿¿¿800x"	"Velvet"			231	4524631	57.13	4324	4285		"Environmental"			"United Kingdom"	"United Kingdom"						"Human, Homo sapiens"									"Negative"	"peritrichous rods"	"Yes"	"Yes"					" water, soil, and a variety of fresh and processed foods"	"Necrotizing enterocolitis;Meningitis;Septicaemia"	"Cronobacter are food-borne pathogens associated with serious neonatal diseases, including bacteraemia, meningitis and necrotising enterocolitis. The genus is composed of seven species: C. sakazakii, C. malonaticus, C. turicensis, C. dublinensis, C. muytjensii, C. universalis, and C. condimenti. Clinical cases are associated with three species, C. malonaticus, C. turicensis and, in particular, with C. sakazakii multilocus sequence type 4. Thus, it is plausible that virulence determinants have evolved in certain lineages. Methodology/Principal We generated high quality sequence drafts for eleven Cronobacter genomes representing the seven Cronobacter species, including an ST4 strain of C. sakazakii."		95.9	89.3	96.1	8		"Good"	"2014-12-08T22:11:05.171Z"	"2015-03-16T03:17:09.594Z"
"1077285.3"	"Bacteroides faecis MAJ27"	"Bacteroides faecis MAJ27"	1077285	"WGS"	"MAJ27"						" "		"2011-09-16T00:00:00Z"	"22072652"	"PRJNA72171"	"SAMN02470209"	"GCA_000226135.2"		"AGDG00000000"	"-"	"Kyung Hee University"	"WGS"						53	6114510	42.43	4872			"feces"										"Human, Homo sapiens"																			"Bacteroides faecis sp. nov., isolated from human faeces"		99.3	97.8	98.1	1.3		"Good"	"2014-12-08T22:10:22.216Z"	"2015-03-16T03:17:09.594Z"
"108486.3"	"Corynebacterium falsenii strain 355_CFAL"		108486	"WGS"	"355_CFAL"								"2015-07-10T00:00:00Z"		"PRJNA267549"	"SAMN03197545"	"GCF_001054945.1"	"SRR1655777"	"JVKJ01000000"		"University of Washington"		"Illumina HiSeq"	"15x"	"ABYSS v. 1.3.5"			5	2183634	61.2	1928						"United States"	"USA: WA"						"Human, Homo sapiens"																			"Whole genome sequencing of bacterial isolates over a 1-year period from a hospital's intensive care units."	"collected_by:UW clinical laboratory"	96.9	96.6	99.5	0.5		"Good"	"2016-01-17T16:13:54.560Z"	"2016-01-17T16:13:54.560Z"
"1085538.3"	"Leptospira interrogans serovar Bataviae str. HAI135"	"Leptospira interrogans serovar Bataviae str. HAI135"	1085538	"WGS"	"HAI135"	"serovar Bataviae"			"MLST.Leptospira_spp_3.137"		" "		"2012-01-24T00:00:00Z"		"PRJNA74155"	"SAMN00739254"	"GCA_000244635.3"	"SRR353199,SRR353200"	"AHOI00000000"	"-"	"J. Craig Venter Institute"	"WGS"	"454"					755	4468200	35.8	6033						"Peru"	"Peru: Hospital Apoyo, Iquitos"						"Human, Homo sapiens"																			"-;many frameshifted proteins"		97.6	84.9	91.7	30.5		"Good"	"2014-12-08T22:11:56.521Z"	"2015-03-16T03:17:09.594Z"
"1088540.3"	"Leptospira weilii serovar Topaz str. LT2116"	"Leptospira weilii serovar Topaz str. LT2116"	1088540	"WGS"		"serovar Topaz"			"MLST.Leptospira_spp_2.193"		" "		"2012-01-24T00:00:00Z"		"PRJNA74173"	"SAMN00739295"	"GCA_000244815.3"	"SRR353278,SRR353279"	"AHOR00000000"	"-"	"J. Craig Venter Institute"	"WGS"						82	4309785	40.5	5433						"Australia"	"Australia: Brisbane"						"Human, Homo sapiens"																			"-"		99.1	94.5	100	6.5		"Good"	"2014-12-08T22:11:59.393Z"	"2015-03-16T03:17:09.594Z"
"1089544.3"	"Amycolatopsis benzoatilytica AK 16/65"	"Amycolatopsis benzoatilytica AK 16/65"	1089544	"WGS"	"AK 16/65"								"2013-04-25T00:00:00Z"		"PRJNA81939"	"SAMN02261299"	"GCA_000383915.1"	"SRR3944412,SRR3944413,SRR3944414"	"ARPK00000000"	"-"	"JGI"	"WGS"	"Illumina GAii"	"Unknown"	"Velvet v. 1.1.05; ALLPATHS v. 39750;"			5	8703871	70	8165			"patient with submandibular mycetoma"	"patient with submandibular mycetoma"									"Human, Homo sapiens"			" "	"submandibular mycetoma"					"Positive"	"Filament-shaped"	"Nonmotile"	"Sporulating"	"Mesophile"			"Aerobic"	"Soil; Host"		"The two DOE missions to be satisfied by the production of the genomes from this proposal are (i) bioenergy, via the contribution of novel genes for GHs, and (ii) phylogenetic diversity."		98.1	94.4	100	0.4		"Good"	"2014-12-08T22:10:01.613Z"	"2015-03-16T03:17:09.594Z"
"1095767.3"	"Cellulomonas sp. JC225"	"Cellulomonas sp. JC225"	1095767	"WGS"	"JC225"						" "		"2012-05-30T00:00:00Z"		"PRJEA82281"	"SAMEA2272357"	"GCA_000312005.1"		"CAHD00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						250	3245876	74.84	2993			"host stool sample"			"France"	"France: Marseille"						"Human, Homo sapiens"																			"-"		96.7	96.3	95.6			"Good"	"2014-12-08T22:10:52.316Z"	"2015-03-16T03:17:09.594Z"
"1095769.4"	"Herbaspirillum sp. JC206"	"Herbaspirillum sp. JC206"	1095769	"WGS"	"JC206"						" "		"2012-06-01T00:00:00Z"		"PRJEA82325"	"SAMEA2271952"	"GCA_000312045.1"		"CAHF00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						28	4171485	59.97	4051			"host stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"Herbaspirillum sp. JC206 Genome sequencing"		97.6	96.2	99.1	2.5		"Good"	"2014-12-08T22:11:46.897Z"	"2015-03-16T03:17:09.594Z"
"1095770.3"	"Peptoniphilus timonensis JC401"	"Peptoniphilus timonensis JC401"	1095770	"WGS"	"JC 401"								"2012-05-30T00:00:00Z"		"PRJEA82283"	"SAMEA2272625"	"GCA_000312025.1"		"CAHE00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						100	1726703	30.68	1895			"host stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"-"		97	93.9	99.3	7.7		"Good"	"2014-12-08T22:12:31.826Z"	"2015-03-16T03:17:09.594Z"
"1095772.3"	"Sanguibacter sp. JC301"	"Sanguibacter sp. JC301"	1095772	"WGS"	"JC301"								"2012-06-01T00:00:00Z"		"PRJEA82329"	"SAMEA2271956"	"GCA_000312125.1"		"CAHH00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						78	2986605	61.43	2671			"stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"-"		98.2	97.2	98.5	1		"Good"	"2014-12-08T22:12:53.357Z"	"2015-03-16T03:17:09.594Z"
"110505.3"	"Mycobacterium heckeshornense strain RLE"		110505	"WGS"	"RLE"								"2015-07-14T00:00:00Z"	"26316632"	"PRJNA288073"	"SAMN03793170"	"GCF_001077755.1"		"LFOF01000000"		"UCSF"		"Nextera paired-end"	"110.0x"	"SPAdes v. 3.5"			191	5010173	65.9	5186	4515		"sputum"		"May-2015"	"United States"	"USA: San Francisco"						"Human, Homo sapiens"			"pulmonary disease"											"C"					"genome sequence of Mycobacterium heckeshornense strain RLE"	"collected_by:UCSF"	98.6	98	98.5	7.1		"Good"	"2016-01-17T16:20:44.491Z"	"2016-01-17T16:20:44.491Z"
"1111729.3"	"Corynebacterium sputi DSM 45148"	"Corynebacterium sputi DSM 45148"	1111729	"WGS"	"DSM 45148"							"Yes"	"2013-07-15T00:00:00Z"		"PRJNA163049"	"SAMN02441223"	"GCA_000427865.1"	"SRR3947644"	"ATYV00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"ALLPATHS v. R37654"			40	2917394	61.5	2784			"Sputum of patient with pneumonia"		"1996"	"Germany"	"Germany"						"Human, Homo sapiens"			"Pneumonia"						"Positive"	"Rod-shaped"	"Nonmotile"	"Nonsporulating"	"Mesophilic"			"Anaerobic"	"Host Associated"		"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG) project."		96.7	95.7	99.7	0.8		"Good"	"2014-12-08T22:11:04.419Z"	"2015-03-16T03:17:09.594Z"
"1116391.3"	"Paenibacillus mucilaginosus 3016"	"Paenibacillus mucilaginosus 3016"	1116391	"Complete"	"3016"						" "		"2012-02-27T00:00:00Z"	"22535950"	"PRJNA77661"	"SAMN02603387"	"GCA_000250655.1"		"CP003235.1"	"NC_016935.1"	"Institute of Agricultural Resources and Regional Planning,"	"complete"				1		1	8739048	58.3	7845	7057		"rhizosphere soil and widely used"	"isolated from rhizosphere soil and widely used in microbial fertilizer for most manufacturers in China"		"China"	"China"						"Human, Homo sapiens"																			"Paenibacillus mucilaginosus (formerly Bacillus mucilaginosus), the type species of Paenibacillus, is consequently widely used as microbial fertilizer in agricultural applications due to its growth-promoting properties. P. mucilaginosus 3016 was isolated from rhizosphere soil and widely used in microbial fertilizer for most manufacturers in China."		94.1	89.7	98.8	2.7		"Good"	"2014-12-08T22:12:29.578Z"	"2015-03-16T03:17:09.594Z"
"1118054.3"	"Brevibacillus sp. phR"	"Brevibacillus sp. phR"	1118054	"WGS"	"PhR"						" "		"2012-05-30T00:00:00Z"		"PRJEA82077"	"SAMEA2272187"	"GCA_000311785.1"		"CAGW00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						132	4952787	53.12	5221			"host stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"-"		95.1	91.5	99.7	0.7		"Good"	"2014-12-08T22:10:35.368Z"	"2015-03-16T03:17:09.594Z"
"1118055.3"	"Anaerococcus sp. PH9"	"Anaerococcus sp. PH9"	1118055	"WGS"	"ph9"						" "		"2012-05-30T00:00:00Z"		"PRJEA82013"	"SAMEA2272686"	"GCA_000307225.1"		"CAGU00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						93	1997974	29.6	2086			"host stool sample"			"France"	"France"						"Human, Homo sapiens"																			"-"		99.2	95.7	100	14.8		"Good"	"2014-12-08T22:10:03.395Z"	"2015-03-16T03:17:09.594Z"
"1118056.3"	"Anaerococcus obesiensis ph10"	"Anaerococcus obesiensis ph10"	1118056	"WGS"	"ph10"						" "		"2012-05-30T00:00:00Z"		"PRJEA82075"	"SAMEA2272036"	"GCA_000311745.1"		"CAGV00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						32	2015695	29.19	2029			"host stool sample"			"France"	"France:Marseille, Marseille"						"Human, Homo sapiens"																			"-"		99.7	97.8	100	2		"Good"	"2014-12-08T22:10:03.161Z"	"2015-03-16T03:17:09.594Z"
"1118057.3"	"Peptoniphilus sp. ph5"	"Peptoniphilus sp. ph5"	1118057	"WGS"	"ph5"								"2012-05-30T00:00:00Z"		"PRJEA82079"	"SAMEA2271924"	"GCA_000311825.1"		"CAGX00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						77	2029837	33.91	2006			"host stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"-"		96.6	96	100			"Good"	"2014-12-08T22:12:31.817Z"	"2015-03-16T03:17:09.594Z"
"1118059.3"	"Clostridiales bacterium ph2"	"Kallipyga massiliensis ph2"	1118059	"WGS"	"ph2"						" "		"2012-05-30T00:00:00Z"		"PRJEA82277"	"SAMEA2272041"	"GCA_000311985.1"		"CAHC00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						22	1751953	51.4	1644			"host stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"-"		95	94.6	97			"Good"	"2014-12-08T22:10:56.436Z"	"2015-03-16T03:17:09.594Z"
"1118060.3"	"Coriobacteriaceae bacterium phI"	"Coriobacteriaceae bacterium phI"	1118060	"WGS"	"phI"						" "		"2012-05-30T00:00:00Z"		"PRJEA82083"	"SAMEA2272149"	"GCA_000311845.1"		"CAGZ00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						35	2263008	61.97	1947			"host stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"-"		97.8	97.1	100			"Good"	"2014-12-08T22:11:03.028Z"	"2015-03-16T03:17:09.594Z"
"1118061.3"	"Bacteroidales bacterium ph8"	"Bacteroidales bacterium ph8"	1118061	"WGS"	"ph8"						" "		"2012-05-30T00:00:00Z"		"PRJEA82085"	"SAMEA2272762"	"GCA_000311925.1"		"CAHA00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						59	3134698	58.55	2803			"host stool sample"			"France"	"France: Marseille"						"Human, Homo sapiens"									"Positive"										"-"		98.6	98.3	99.9			"Good"	"2014-12-08T22:10:21.621Z"	"2015-03-16T03:17:09.594Z"
"1118062.3"	"Peptostreptococcaceae bacterium ph1"	"Peptoniphilus obesi ph1"	1118062	"WGS"	"ph1"						" "		"2012-05-30T00:00:00Z"		"PRJEA82275"	"SAMEA2272531"	"GCA_000311865.1"		"CAHB00000000"	"-"	"URMITE CNRS UMR 6236 IRD 198"	"WGS"						33	1747868	30.2	1679			"host stool sample"			"France"	"France:Marseille"						"Human, Homo sapiens"																			"-"		97.7	96.9	99.3			"Good"	"2014-12-08T22:12:31.845Z"	"2015-03-16T03:17:09.594Z"
"1120926.3"	"Acinetobacter gerneri DSM 14967 = CIP 107464"	"Acinetobacter gerneri DSM 14967 = CIP 107464"	1120926	"WGS"	"CIP 107464"					"rpob:EU477151;16s rrna:AF509829"			"2013-04-16T00:00:00Z"		"PRJNA183298"	"SAMN01087849"	"GCA_000368565.1"	"SRR654334,SRR654375,SRR728941,SRR728970"	"APPN00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"69.0x"	"allpaths v. R43388"			84	4520036	54.7	4227	4254		"Activated sludge plant"		"1991"	"Australia"	"Australia: Bendigo, Victoria"						"Human, Homo sapiens"																			"Acinetobacter Sequencing;Type strain"	"species identification method:DDH, AFLP, rpoB, phenotyping;references (selected):IJSEM (2003) 53:953���63."	98.8	97.2	99.3	3.3		"Good"	"2014-12-08T22:09:40.127Z"	"2015-03-16T03:17:09.594Z"
"1120933.3"	"Actinobaculum urinale DSM 15805"	"Actinobaculum urinale DSM 15805"	1120933	"WGS"	"DSM 15805"						"DSM Z"	"Yes"	"2013-07-09T00:00:00Z"		"PRJNA185528"	"SAMN02441584"	"GCA_000420445.1"		"ATUY00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"Unknown program v. before 2013-05-09"			29	1920341	50.8	1790			"Urine culture"	"Urine culture, human female with pyuria"	"1995"	"United Kingdom"	"United Kingdom"	"50.820035"	"-0.37322"				"Human, Homo sapiens"	"female"		"Pyuria"						"Positive"	"Rod-shaped"		"Nonsporulating"				"Facultative"			"Genomic Encyclopedia of Type Strains, Phase I: one thousand microbial genomes (KMG) project. The goal of the Genomic Encyclopedia of Bacteria and Archaea (GEBA) initiative is to sequence genomes to fill phylogenetic gaps, generating reference genomes for every major and minor group of bacteria and archaea.  Currently sequenced genomes have provided highly uneven coverage of the type strain material present in public culture collections.  The Microbial Earth Project is an initiative of the Microbial Genomics Program of the DOE Joint Genome Institute that focuses on 1000 Type strains from the DSMZ and ATCC repositories."		95.4	95.3	96.5	0.5		"Good"	"2014-12-08T22:09:46.198Z"	"2015-03-16T03:17:09.594Z"
"1120941.3"	"Actinomyces dentalis DSM 19115"	"Actinomyces dentalis DSM 19115"	1120941	"WGS"	"DSM 19115"						"DSM Z"	"Yes"	"2013-07-15T00:00:00Z"		"PRJNA185529"	"SAMN02440612"	"GCA_000429225.1"		"AUBL00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"Unknown program v. before 2013-04-02"			97	3529652	73.1	2923			"Human dental abscess"	"Isolated from pus of a human dental abscess"	"2003"	"United Kingdom"	"United Kingdom"	"55.957849"	"-3.187466"				"Human, Homo sapiens"	"female"	"72"		"Oral cavity"					"Positive"	"Rod-shaped"	"Nonmotile"	"Nonsporulating"				"Anaerobic"			"Genomic Encyclopedia of Type Strains, Phase I: one thousand microbial genomes (KMG) project. The goal of the Genomic Encyclopedia of Bacteria and Archaea (GEBA) initiative is to sequence genomes to fill phylogenetic gaps, generating reference genomes for every major and minor group of bacteria and archaea.  Currently sequenced genomes have provided highly uneven coverage of the type strain material present in public culture collections.  The Microbial Earth Project is an initiative of the Microbial Genomics Program of the DOE Joint Genome Institute that focuses on 1000 Type strains from the DSMZ and ATCC repositories."		96.2	95.6	100	0.9		"Good"	"2014-12-08T22:09:46.933Z"	"2015-03-16T03:17:09.594Z"
"1120942.4"	"Actinomyces georgiae DSM 6843"	"Actinomyces georgiae DSM 6843"	1120942	"WGS"	"DSM 6843"						"DSM Z"	"Yes"	"2013-07-15T00:00:00Z"		"PRJNA185530"	"SAMN02441198"	"GCA_000429245.1"		"AUBM00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"Unknown program v. before 2013-03-11"			27	2493023	69.8	2108			"Subgingival plaque"			"United States"	"United States"						"Human, Homo sapiens"		"Adult"	"Healthy"	"Oral cavity"					"Positive"	"Rod-shaped"	"Nonmotile"	"Nonsporulating"	"Mesophile"			"Facultative"	"Host Associated"		"Genomic Encyclopedia of Type Strains, Phase I: one thousand microbial genomes (KMG) project. The goal of the Genomic Encyclopedia of Bacteria and Archaea (GEBA) initiative is to sequence genomes to fill phylogenetic gaps, generating reference genomes for every major and minor group of bacteria and archaea.  Currently sequenced genomes have provided highly uneven coverage of the type strain material present in public culture collections.  The Microbial Earth Project is an initiative of the Microbial Genomics Program of the DOE Joint Genome Institute that focuses on 1000 Type strains from the DSMZ and ATCC repositories."		98.6	98.4	100			"Good"	"2014-12-08T22:09:47.089Z"	"2015-03-16T03:17:09.594Z"
"1120943.3"	"Actinomyces gerencseriae DSM 6844"	"Actinomyces gerencseriae DSM 6844"	1120943	"WGS"	"DSM 6844"						"DSM Z"	"Yes"	"2013-07-15T00:00:00Z"		"PRJNA185531"	"SAMN02441199"	"GCA_000429265.1"		"AUBN00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"Unknown program v. before 2013-04-09"			31	3418708	70.7	2912			"parotid abscess"			"United States"	"United States"	"44.028865"	"-92.468548"				"Human, Homo sapiens"									"Positive"		"Nonmotile"	"Nonsporulating"	"Mesophile"	"37 C"		"Obligate anaerobic"	"Host Associated"		"Genomic Encyclopedia of Type Strains, Phase I: one thousand microbial genomes (KMG) project. The goal of the Genomic Encyclopedia of Bacteria and Archaea (GEBA) initiative is to sequence genomes to fill phylogenetic gaps, generating reference genomes for every major and minor group of bacteria and archaea.  Currently sequenced genomes have provided highly uneven coverage of the type strain material present in public culture collections.  The Microbial Earth Project is an initiative of the Microbial Genomics Program of the DOE Joint Genome Institute that focuses on 1000 Type strains from the DSMZ and ATCC repositories."		96.2	95.6	100			"Good"	"2014-12-08T22:09:47.161Z"	"2015-03-16T03:17:09.594Z"
"1120974.3"	"Alistipes onderdonkii DSM 19147"	"Alistipes onderdonkii DSM 19147"	1203611	"WGS"	"DSM 19147"						"DSM Z"	"Yes"	"2013-04-19T00:00:00Z"		"PRJNA174975"	"SAMN02441364"	"GCA_000374505.1"		"ARFY00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"Velvet v. 1.1.04; ALLPATHS v. R37654"			32	3864643	57.8	3314			"Human abdominal abscess"		"1989"	"United States"	"United States"						"Human, Homo sapiens"									"Negative"	"Rod-shaped"	"Nonmotile"						"Host; Human intestinal microflora"		"Genomic Encyclopedia of Type Strains, Phase I: one thousand microbial genomes (KMG) project. The goal of the Genomic Encyclopedia of Bacteria and Archaea (GEBA) initiative is to sequence genomes to fill phylogenetic gaps, generating reference genomes for every major and minor group of bacteria and archaea.  Currently sequenced genomes have provided highly uneven coverage of the type strain material present in public culture collections.  The Microbial Earth Project is an initiative of the Microbial Genomics Program of the DOE Joint Genome Institute that focuses on 1000 Type strains from the DSMZ and ATCC repositories."		99.3	99.1	99.7			"Good"	"2014-12-08T22:09:59.050Z"	"2015-03-16T03:17:09.594Z"
"1120979.4"	"Alloscardovia omnicolens DSM 21503"	"Alloscardovia omnicolens DSM 21503"	1120979	"WGS"	"DSM 21503"						"DSM Z"	"Yes"	"2013-07-09T00:00:00Z"		"PRJNA185547"	"SAMN02441248"	"GCA_000420505.1"		"ATVB00000000"	"-"	"DOE Joint Genome Institute"	"WGS"	"Illumina HiSeq 2000"	"Unknown"	"Unknown program v. before 2013-04-02"			43	1847146	46.6	1558			"human tonsil"			"Sweden"	"Sweden"						"Human, Homo sapiens"	"female"	"25"							"Positive"								"Host Associated"		"Genomic Encyclopedia of Type Strains, Phase I: one thousand microbial genomes (KMG) project. The goal of the Genomic Encyclopedia of Bacteria and Archaea (GEBA) initiative is to sequence genomes to fill phylogenetic gaps, generating reference genomes for every major and minor group of bacteria and archaea.  Currently sequenced genomes have provided highly uneven coverage of the type strain material present in public culture collections.  The Microbial Earth Project is an initiative of the Microbial Genomics Program of the DOE Joint Genome Institute that focuses on 1000 Type strains from the DSMZ and ATCC repositories."		99.5	99.3	99.8			"Good"	"2014-12-08T22:10:00.316Z"	"2015-03-16T03:17:09.594Z"
